tag,stem,mode,bucket,n_steps,bright_threshold,calibration_start,calibration_stop,target_step_source,pixel_mae_ratio,corr_mean,slope_mean,corr_naive_mean,corr_p95,slope_p95,corr_naive_p95,corr_bright_frac90,slope_bright_frac90,corr_naive_bright_frac90
convlstm_multichannel_delta,GRA29_C20_45deg_particle1,rollout,0-32,32,0.52294921875,0,4,target_steps,1.657092809677124,0.2970791091132489,0.015497282245206414,nan,0.7471957476739676,0.05892352639817646,nan,0.6090552445895729,0.053090040175538644,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle1,rollout,32-128,96,0.52294921875,0,4,target_steps,4.814215183258057,0.2864814531003617,0.007973618643259227,nan,-0.22889230406819933,-0.008194105594317788,nan,0.24020444692793783,0.049486720385268,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle1,rollout,128-256,128,0.52294921875,0,4,target_steps,7.150111198425293,0.1613600608795281,0.009263229563355412,nan,-0.14968883981114134,-0.013495533066159502,nan,-0.15324972100733733,-0.12244454601907158,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle1,rollout,256-512,256,0.52294921875,0,4,target_steps,9.690235137939453,0.9610466900503128,0.19813726180177438,nan,-0.9550884866484558,-0.10930755845657361,nan,-0.9616163021370726,-0.8085184632244541,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle2,rollout,0-32,32,0.417724609375,0,4,target_steps,2.2804315090179443,0.1958522289960798,0.01763784738834601,nan,-0.1942925186579281,-0.016658791645465267,nan,-0.28859453872315327,-0.02166327166327244,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle2,rollout,32-128,96,0.417724609375,0,4,target_steps,6.224995136260986,0.37397118466970913,0.017925880034035727,nan,-0.26415969032008807,-0.012683383393098317,nan,-0.06942820039548894,-0.026344033895970533,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle2,rollout,128-256,128,0.417724609375,0,4,target_steps,8.034941673278809,0.08355539582823678,0.010346999430475463,nan,0.15868458151688827,0.016645614051502094,nan,nan,nan,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle2,rollout,256-512,256,0.417724609375,0,4,target_steps,10.364293098449707,0.9491524815789474,0.23307977429511048,nan,0.9248216496515512,0.16291569718341065,nan,-0.72888159018553,-104.85071102212383,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle3,rollout,0-32,32,0.8026855468750007,0,4,target_steps,1.122388482093811,0.45152692025810015,0.033591891790508276,nan,0.34418295172702185,0.048305084787358385,nan,0.5583909542918606,0.06597825387634222,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle3,rollout,32-128,96,0.8026855468750007,0,4,target_steps,2.9378039836883545,0.822751947127515,0.06290639903158818,nan,0.2501494168412001,0.020275324167115038,nan,0.7178947332122839,0.07438465783734576,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle3,rollout,128-256,128,0.8026855468750007,0,4,target_steps,4.3099260330200195,0.7114405567290211,0.16539679285276232,nan,0.12829267830282362,0.019282140522504702,nan,0.5316987742468664,0.30604526883325867,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle3,rollout,256-512,256,0.8026855468750007,0,4,target_steps,4.843299388885498,0.9853877390597574,0.43921386836403065,nan,0.9500378865696831,0.23340029818774496,nan,0.9404499053330895,1.718441478747275,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle4,rollout,0-32,32,1.203125,0,4,target_steps,0.9359330534934998,0.5580304715174517,0.054791378615328276,nan,0.5906335930975483,0.16631558883100744,nan,0.5842439210581307,0.18539600730689004,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle4,rollout,32-128,96,1.203125,0,4,target_steps,2.099766492843628,-0.026910154302575654,-0.0030831950141140614,nan,0.0008557930513310831,0.0003095593414504634,nan,0.14762742853185853,0.05391360117526988,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle4,rollout,128-256,128,1.203125,0,4,target_steps,3.5246055126190186,-0.1327017153853453,-0.12389207402068286,nan,0.0015565186905153483,0.001967885210748605,nan,-0.1048186821027476,-0.08777371583614967,nan
convlstm_multichannel_delta,GRA29_C20_45deg_particle4,rollout,256-512,256,1.203125,0,4,target_steps,4.875911712646484,0.9687951128023303,0.36420206791259235,nan,0.9653006814658263,0.6178212227312639,nan,nan,nan,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle1,next_frame,all,3000,0.53857421875,0,4,target_steps,0.7850965857505798,0.9999984848542759,0.9999636486958832,0.9999971320208509,0.9999961792668433,1.0003839807764188,0.9999920182767296,0.9999907672951003,0.9986350761156364,0.9999895009577281
predrnnpp_image_only_delta,GRA29_C20_25deg_particle2,next_frame,all,3000,0.65234375,0,4,target_steps,0.7880725860595703,0.9999968540610296,1.0003251361175176,0.9999914006323228,0.9999879328217051,1.0001684170388474,0.999971014709949,0.9999737148387134,0.9968955376429854,0.9999701944081756
predrnnpp_image_only_delta,GRA29_C20_25deg_particle3,next_frame,all,3000,0.751953125,0,4,target_steps,0.7958601713180542,0.9999953842425128,0.9999777514123688,0.999992088487572,0.9999904230913876,1.000153155546172,0.9999852791896269,0.9999864790907582,1.0001273863190938,0.9999710484527436
predrnnpp_image_only_delta,GRA29_C20_25deg_particle4,next_frame,all,3000,1.083984375,0,4,target_steps,0.8132233023643494,0.9999860594694031,1.0000884332261362,0.9999809784259559,0.9999748145278206,0.9998949050944158,0.9999632665967104,0.99994522350453,0.9985497390019815,0.999932770201435
predrnnpp_image_only_delta,GRA29_C20_45deg_particle1,next_frame,all,3000,0.52294921875,0,4,target_steps,0.8191168904304504,0.9999949885756999,0.9996280837420259,0.9999923763267862,0.9999884262808029,0.99933669575462,0.9999762832844239,0.9999869219329046,0.9992015648378814,0.9999857109071019
predrnnpp_image_only_delta,GRA29_C20_45deg_particle2,next_frame,all,3000,0.417724609375,0,4,target_steps,0.8337836861610413,0.999976945825793,0.998863261210986,0.9999688191591526,0.9999257628552087,0.9992645274421803,0.9999221397659214,0.9999227678552285,0.9951899228093796,0.9999492261141468
predrnnpp_image_only_delta,GRA29_C20_45deg_particle3,next_frame,all,3000,0.8026855468750007,0,4,target_steps,0.8088008165359497,0.999987236282154,0.9996481498547088,0.9999794776298374,0.9999816063859841,0.9997531207277066,0.9999746506361192,0.9999540477172669,1.0000854836754318,0.9999308359547929
predrnnpp_image_only_delta,GRA29_C20_45deg_particle4,next_frame,all,3000,1.203125,0,4,target_steps,0.8271093964576721,0.9995882467134315,1.0001635506695432,0.9995087845105449,0.9992569987141048,0.9999493954732949,0.9991510932904322,0.9998362373872175,0.9988551434118489,0.9997775798897593
predrnnpp_image_only_delta,GRA29_C20_25deg_particle1,rollout,0-32,32,0.53857421875,0,4,target_steps,1.6398097276687622,-0.5213723852351452,-0.03815040849459104,nan,0.4007292613933827,0.07255615868370267,nan,-0.31767705428793624,-0.06452990023316266,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle1,rollout,32-128,96,0.53857421875,0,4,target_steps,5.3265862464904785,-0.8783419079466487,-0.028721426733107718,nan,-0.8071549335734293,-0.1308434909588222,nan,-0.725910606332168,-0.28471042390501083,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle1,rollout,128-256,128,0.53857421875,0,4,target_steps,9.654962539672852,-0.9789758058363079,-0.05053615661532175,nan,0.9186291883030401,0.13726486741199487,nan,0.9704814222121696,0.7873104238786381,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle1,rollout,256-512,256,0.53857421875,0,4,target_steps,18.06049919128418,0.8715033720918675,0.04559667517610948,nan,-0.8458769916345941,-0.08910863993892126,nan,-0.7470004670609743,-1.6034369190583684,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle2,rollout,0-32,32,0.65234375,0,4,target_steps,1.513205647468567,-0.13112155779926885,-0.008253161733100596,nan,0.26573971453285194,0.03671512357241555,nan,-0.3848188782279478,-0.07809540070813627,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle2,rollout,32-128,96,0.65234375,0,4,target_steps,4.868336200714111,-0.3570750384450394,-0.005761540993941329,nan,0.7222810284990528,0.03430623853153302,nan,-0.35264234544218703,-0.08456082956724659,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle2,rollout,128-256,128,0.65234375,0,4,target_steps,7.480002403259277,-0.9685920826064521,-0.03675629511796374,nan,0.7992577020358544,0.03321417194517885,nan,nan,nan,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle2,rollout,256-512,256,0.65234375,0,4,target_steps,10.203530311584473,0.6538268924673699,0.0577546058207828,nan,0.7262030644415578,0.05926995344424221,nan,nan,nan,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle3,rollout,0-32,32,0.751953125,0,4,target_steps,1.2654662132263184,-0.4973072923293032,-0.0450449304405933,nan,0.326779009872616,0.06879096093148002,nan,0.1472182190351753,0.030083403643202406,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle3,rollout,32-128,96,0.751953125,0,4,target_steps,4.513144016265869,-0.8503073488414374,-0.029077735631988535,nan,0.6533245324866261,0.040836652450243566,nan,-0.26292959979438585,-0.014154835506738532,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle3,rollout,128-256,128,0.751953125,0,4,target_steps,8.608133316040039,-0.9080258345885819,-0.02616326936518918,nan,0.871092567417979,0.03920260590485405,nan,-0.7249980452471345,-0.5144616934659207,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle3,rollout,256-512,256,0.751953125,0,4,target_steps,12.132111549377441,0.9014705646825587,0.08378439824894732,nan,0.8440104093585944,0.1007382836963156,nan,nan,nan,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle4,rollout,0-32,32,1.083984375,0,4,target_steps,1.4827685356140137,-0.7622981394844641,-0.12289757695937044,nan,-0.026601049553930795,-0.004991606445619176,nan,-0.2226639271794682,-0.03220266011550914,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle4,rollout,32-128,96,1.083984375,0,4,target_steps,4.768194198608398,-0.7073308315287549,-0.03223633514878936,nan,0.779001735675973,0.08764924166609966,nan,0.3017808611027258,0.042704476434039136,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle4,rollout,128-256,128,1.083984375,0,4,target_steps,7.2906670570373535,0.8210117308644708,0.02964056683797997,nan,0.9403159516280187,0.11417305552728176,nan,nan,nan,nan
predrnnpp_image_only_delta,GRA29_C20_25deg_particle4,rollout,256-512,256,1.083984375,0,4,target_steps,9.664276123046875,0.9916359103013863,0.09867655529666906,nan,0.9770707270251716,0.15828358423630623,nan,nan,nan,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle1,rollout,0-32,32,0.52294921875,0,4,target_steps,2.0453083515167236,0.314896304202876,0.020519703152817526,nan,-0.7630202201025592,-0.7897489050933757,nan,0.5766102004112266,0.2690090057109439,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle1,rollout,32-128,96,0.52294921875,0,4,target_steps,10.72119426727295,0.28701001389015757,0.006347311671835017,nan,0.26202670052165417,0.006940462047257079,nan,-0.25671656145002814,-0.02608982229283483,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle1,rollout,128-256,128,0.52294921875,0,4,target_steps,25.979225158691406,0.16370785309952196,0.0059235771534700875,nan,0.10697612309220753,0.000831299758728031,nan,-0.07775571048806741,-0.005815850623098208,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle1,rollout,256-512,256,0.52294921875,0,4,target_steps,49.64750289916992,-0.9755624530306348,-0.19943889438085058,nan,-0.9401449261876496,-0.008219147493184626,nan,-0.8563614450610528,-0.2651048352559057,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle2,rollout,0-32,32,0.417724609375,0,4,target_steps,2.973137140274048,0.20664170492085,0.0054218973344365845,nan,-0.19682856473003132,-0.009269173622497103,nan,-0.29114860219941596,-0.02056011572962084,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle2,rollout,32-128,96,0.417724609375,0,4,target_steps,12.75310230255127,0.3678430740000942,0.00407546123849942,nan,-0.2662706241349435,-0.00546873992313265,nan,0.028025648087341,0.1062273526219885,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle2,rollout,128-256,128,0.417724609375,0,4,target_steps,22.91518783569336,0.06978897724133198,0.0008689182261081235,nan,0.15582339744118268,0.004940366581686155,nan,nan,nan,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle2,rollout,256-512,256,0.417724609375,0,4,target_steps,35.34907531738281,0.8014928855276853,0.02802841809233592,nan,0.862583419791299,0.07216482207812769,nan,nan,nan,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle3,rollout,0-32,32,0.8026855468750007,0,4,target_steps,1.35529363155365,0.46435902420800906,0.03592285213945126,nan,0.3518383777758937,0.055721298233117195,nan,0.5654909648646533,0.07712394198560818,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle3,rollout,32-128,96,0.8026855468750007,0,4,target_steps,5.597742557525635,0.8324064463881511,0.025964829698892283,nan,0.2672132782591628,0.01099929761017875,nan,0.7394876589951671,0.0530625610556052,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle3,rollout,128-256,128,0.8026855468750007,0,4,target_steps,13.351062774658203,0.7115014557748076,0.016168527575027663,nan,0.12444557561269474,0.004445099833465483,nan,0.38370591111539454,0.2865830661889422,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle3,rollout,256-512,256,0.8026855468750007,0,4,target_steps,19.50241470336914,0.9085894102574161,0.06602761325458628,nan,0.8932573394544058,0.08231350519019436,nan,nan,nan,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle4,rollout,0-32,32,1.203125,0,4,target_steps,1.3786195516586304,0.5809664857773595,0.07272165684341257,nan,0.5738683904182393,0.0988712922575623,nan,0.579011691378478,0.11609082601718061,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle4,rollout,32-128,96,1.203125,0,4,target_steps,4.83620023727417,-0.0038419193951254676,-0.00027244707678087413,nan,0.002513438281423936,0.00032037025134470926,nan,0.09325886836505991,0.023039973845361265,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle4,rollout,128-256,128,1.203125,0,4,target_steps,10.217331886291504,-0.05748598202564726,-0.004285296285775123,nan,0.031226493185857688,0.005276602380622139,nan,nan,nan,nan
predrnnpp_image_only_delta,GRA29_C20_45deg_particle4,rollout,256-512,256,1.203125,0,4,target_steps,16.614498138427734,0.9004273793281246,0.036738684480213626,nan,0.9485476211100616,0.10719029270190326,nan,nan,nan,nan
unet_image_only_delta,GRA29_C20_25deg_particle1,next_frame,all,3000,0.53857421875,0,4,target_steps,0.7875588536262512,0.9999985782289087,1.0003221005899894,0.9999971320208509,0.9999964330227242,1.0000368851146737,0.9999920182767296,0.9999881579184392,0.9980999330470705,0.9999895009577281
unet_image_only_delta,GRA29_C20_25deg_particle2,next_frame,all,3000,0.65234375,0,4,target_steps,0.7900105118751526,0.9999977518053923,0.9999652666158464,0.9999914006323228,0.9999891164191548,0.9995434791442307,0.999971014709949,0.9999789279823666,0.9974937245731116,0.9999701944081756
unet_image_only_delta,GRA29_C20_25deg_particle3,next_frame,all,3000,0.751953125,0,4,target_steps,0.800239622592926,0.9999969359545933,1.0000363690836453,0.999992088487572,0.9999915605371634,0.9997127953339007,0.9999852791896269,0.9999899403260886,0.999827224002429,0.9999710484527436
unet_image_only_delta,GRA29_C20_25deg_particle4,next_frame,all,3000,1.083984375,0,4,target_steps,0.825025200843811,0.9999949329782434,0.999914078917876,0.9999809784259559,0.9999837742349494,0.9995253230895245,0.9999632665967104,0.9999617154717136,0.9990121417509242,0.999932770201435
unet_image_only_delta,GRA29_C20_45deg_particle1,next_frame,all,3000,0.52294921875,0,4,target_steps,0.8155239224433899,0.9999958662539936,1.0004238784273998,0.9999923763267862,0.9999908467294348,0.9996907958293427,0.9999762832844239,0.9999854346510886,0.9982145525145463,0.9999857109071019
unet_image_only_delta,GRA29_C20_45deg_particle2,next_frame,all,3000,0.417724609375,0,4,target_steps,0.8380865454673767,0.999982510473878,1.0003246793926703,0.9999688191591526,0.9998557459225378,0.9996558914091055,0.9999221397659214,0.9998969173885955,0.999353236565002,0.9999492261141468
unet_image_only_delta,GRA29_C20_45deg_particle3,next_frame,all,3000,0.8026855468750007,0,4,target_steps,0.8190600275993347,0.9999909945842564,1.0002551728962807,0.9999794776298374,0.9999382240826994,0.9994087345174182,0.9999746506361192,0.999953888419625,1.0002656649347805,0.9999308359547929
unet_image_only_delta,GRA29_C20_45deg_particle4,next_frame,all,3000,1.203125,0,4,target_steps,0.8462131023406982,0.9995158953278926,0.9996193892983717,0.9995087845105449,0.999211419688593,0.9987845914399214,0.9991510932904322,0.9998263208037649,0.9995486406498106,0.9997775798897593
unet_image_only_delta,GRA29_C20_25deg_particle1,rollout,0-32,32,0.53857421875,0,4,target_steps,1.1085245609283447,-0.5356950194823931,-0.052128453458785126,nan,0.41646841321073347,0.044671802152162064,nan,-0.3265366765207389,-0.04859380062219964,nan
unet_image_only_delta,GRA29_C20_25deg_particle1,rollout,32-128,96,0.53857421875,0,4,target_steps,2.47977352142334,-0.8797423960453428,-0.05450303827577476,nan,-0.8075589678356185,-0.061284355902144906,nan,-0.7397560300871252,-0.19548322616869981,nan
unet_image_only_delta,GRA29_C20_25deg_particle1,rollout,128-256,128,0.53857421875,0,4,target_steps,3.176940441131592,-0.9796004315628939,-0.11892967008892676,nan,-0.9578370358081105,-0.12819901200629027,nan,-0.90111701956293,-6.812046275731889,nan
unet_image_only_delta,GRA29_C20_25deg_particle1,rollout,256-512,256,0.53857421875,0,4,target_steps,4.217739582061768,0.83192104664874,0.1521140200991003,nan,0.8383729165946034,0.12315196072876106,nan,0.6813385112774114,53.591218130311724,nan
unet_image_only_delta,GRA29_C20_25deg_particle2,rollout,0-32,32,0.65234375,0,4,target_steps,1.009549617767334,-0.13751778002815176,-0.015416922105481448,nan,0.2632809747492139,0.055161707276832644,nan,-0.3973267925589205,-0.11644875437636114,nan
unet_image_only_delta,GRA29_C20_25deg_particle2,rollout,32-128,96,0.65234375,0,4,target_steps,2.1382367610931396,-0.3499462455600488,-0.01469626263935696,nan,0.7313182584782286,0.07769052202453368,nan,-0.34360356502516975,-0.0688237791795876,nan
unet_image_only_delta,GRA29_C20_25deg_particle2,rollout,128-256,128,0.65234375,0,4,target_steps,2.6396734714508057,-0.9695727197872047,-0.11239308112590977,nan,0.8103716825910239,0.08429356791330625,nan,0.409888930337806,1.629418951097286,nan
unet_image_only_delta,GRA29_C20_25deg_particle2,rollout,256-512,256,0.65234375,0,4,target_steps,3.2079429626464844,0.6947459025818009,0.13817169401615725,nan,0.7680037890504897,0.11631782629350716,nan,nan,nan,nan
unet_image_only_delta,GRA29_C20_25deg_particle3,rollout,0-32,32,0.751953125,0,4,target_steps,0.8890791535377502,-0.5078842728999002,-0.08068448228478729,nan,0.32699954547770976,0.0964923023931359,nan,0.1594493097335767,0.0391159662064801,nan
unet_image_only_delta,GRA29_C20_25deg_particle3,rollout,32-128,96,0.751953125,0,4,target_steps,2.184049367904663,-0.8581435709329693,-0.08101744075895775,nan,0.657077778413216,0.10358143869954935,nan,-0.22669903043252182,-0.03128225776555244,nan
unet_image_only_delta,GRA29_C20_25deg_particle3,rollout,128-256,128,0.751953125,0,4,target_steps,3.156712055206299,-0.9070687562682185,-0.10518251097724786,nan,0.8720774957004154,0.13454151841422698,nan,-0.8147467669547216,-0.19846941666043083,nan
unet_image_only_delta,GRA29_C20_25deg_particle3,rollout,256-512,256,0.751953125,0,4,target_steps,3.806962728500366,0.9362055167835238,0.23518524147005668,nan,0.9064059838889562,0.19614119303058444,nan,0.7511261490524553,1.2291058521567535,nan
unet_image_only_delta,GRA29_C20_25deg_particle4,rollout,0-32,32,1.083984375,0,4,target_steps,0.9238168597221375,-0.7641994129881803,-0.18374239988654,nan,-0.03354601942140674,-0.02001027829633931,nan,-0.21900864400366862,-0.09575559223101902,nan
unet_image_only_delta,GRA29_C20_25deg_particle4,rollout,32-128,96,1.083984375,0,4,target_steps,1.9921425580978394,-0.7190825326535346,-0.06575383438203841,nan,0.7777331265594093,0.22018339642611676,nan,0.4466368000581393,0.08804265229048173,nan
unet_image_only_delta,GRA29_C20_25deg_particle4,rollout,128-256,128,1.083984375,0,4,target_steps,2.351578712463379,0.8100227754386595,0.0945579583388043,nan,0.9386659567261451,0.3699230047136864,nan,0.6993902027834988,0.34669151015346206,nan
unet_image_only_delta,GRA29_C20_25deg_particle4,rollout,256-512,256,1.083984375,0,4,target_steps,2.553428888320923,0.9829224305387061,0.23560524011768622,nan,0.9590700450159407,0.27066097060512384,nan,0.43865743042971944,19.627338990426402,nan
unet_image_only_delta,GRA29_C20_45deg_particle1,rollout,0-32,32,0.52294921875,0,4,target_steps,1.4039267301559448,0.31140373188084064,0.02240350041622359,nan,0.7536414871525062,0.09784210014615438,nan,0.6353008838935762,0.08401399825793812,nan
unet_image_only_delta,GRA29_C20_45deg_particle1,rollout,32-128,96,0.52294921875,0,4,target_steps,4.689638614654541,0.28482505674683556,0.007358573761927561,nan,-0.24515851736082508,-0.010750826205741335,nan,0.22842127908416146,0.05320374082872118,nan
unet_image_only_delta,GRA29_C20_45deg_particle1,rollout,128-256,128,0.52294921875,0,4,target_steps,8.857356071472168,0.2128249800804118,0.0034799185693522123,nan,-0.12634592659788077,-0.004207459568049171,nan,0.004013643254254298,0.003437885131202721,nan
unet_image_only_delta,GRA29_C20_45deg_particle1,rollout,256-512,256,0.52294921875,0,4,target_steps,14.1141939163208,0.9534447270087459,0.031235976801902727,nan,0.9224846356255958,0.07711878943136696,nan,-0.6362833880261969,-2.619786655585983,nan
unet_image_only_delta,GRA29_C20_45deg_particle2,rollout,0-32,32,0.417724609375,0,4,target_steps,1.6339375972747803,0.2045459301223051,0.032395548386728874,nan,-0.19765684871498693,-0.03306463156705259,nan,-0.2707359682009164,-0.03734537814319032,nan
unet_image_only_delta,GRA29_C20_45deg_particle2,rollout,32-128,96,0.417724609375,0,4,target_steps,5.2738142013549805,0.36555564389710854,0.023038748169573214,nan,-0.2710599651904931,-0.01926846773687451,nan,-0.08613223416230158,-0.017402206601106935,nan
unet_image_only_delta,GRA29_C20_45deg_particle2,rollout,128-256,128,0.417724609375,0,4,target_steps,9.001086235046387,0.06486069766033534,0.003629480779982069,nan,0.15502792125273093,0.012523413321744337,nan,0.25839694396064344,0.7023157422261463,nan
unet_image_only_delta,GRA29_C20_45deg_particle2,rollout,256-512,256,0.417724609375,0,4,target_steps,14.513689041137695,0.8147574168426434,0.08079765199516109,nan,0.88890023810274,0.08828123876664412,nan,nan,nan,nan
unet_image_only_delta,GRA29_C20_45deg_particle3,rollout,0-32,32,0.8026855468750007,0,4,target_steps,1.0965906381607056,0.4588812939949828,0.06882719615573735,nan,0.34626243924280653,0.09532340303344923,nan,0.5299344526200965,0.14218990563641348,nan
unet_image_only_delta,GRA29_C20_45deg_particle3,rollout,32-128,96,0.8026855468750007,0,4,target_steps,2.7987236976623535,0.8315429467297403,0.08114736069612839,nan,0.244176293591312,0.029516897057316464,nan,0.7736855629991463,0.08236009293651571,nan
unet_image_only_delta,GRA29_C20_45deg_particle3,rollout,128-256,128,0.8026855468750007,0,4,target_steps,4.905563831329346,0.7106256335060692,0.06545487893064748,nan,0.1271986386274411,0.017603518269016193,nan,0.5388740347716742,0.20363546674113628,nan
unet_image_only_delta,GRA29_C20_45deg_particle3,rollout,256-512,256,0.8026855468750007,0,4,target_steps,6.328798770904541,0.9407762905143685,0.16950048605515677,nan,0.9326915815562946,0.16809206409452956,nan,0.9236838354102735,0.8069177252769466,nan
unet_image_only_delta,GRA29_C20_45deg_particle4,rollout,0-32,32,1.203125,0,4,target_steps,0.834141731262207,0.5787418689623534,0.10141590749818506,nan,0.5696101660895516,0.4593148196485605,nan,0.5773092646204606,0.39665851047560724,nan
unet_image_only_delta,GRA29_C20_45deg_particle4,rollout,32-128,96,1.203125,0,4,target_steps,1.7648273706436157,-0.006980355926503354,-0.0007821374397180784,nan,0.010627370177686722,0.004367009942727816,nan,0.14268469146266452,0.06834784033681966,nan
unet_image_only_delta,GRA29_C20_45deg_particle4,rollout,128-256,128,1.203125,0,4,target_steps,3.3097312450408936,-0.07583922294157708,-0.017387411798877036,nan,0.01523460885157539,0.008053962775720288,nan,-0.10284178073114479,-0.09706967356710326,nan
unet_image_only_delta,GRA29_C20_45deg_particle4,rollout,256-512,256,1.203125,0,4,target_steps,4.443147659301758,0.9280114904202198,0.10919325704611331,nan,0.9644624736167787,0.2257186057510432,nan,0.6809752486663024,0.7885116572499097,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle1,rollout_anchored,0-32,32,3.748046875,2463,2467,frame_times,1.5312291383743286,0.006114343668620536,0.0010226056638999626,nan,0.3367082829435023,0.24657123062586972,nan,0.20383069564782652,0.10492250661609498,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle1,rollout_anchored,32-128,96,3.748046875,2463,2467,frame_times,4.825851917266846,-0.06008951460099666,-0.002287822391812978,nan,-0.22727860420231788,-0.04858977148429798,nan,-0.06990931719189025,-0.014915012569885472,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle1,rollout_anchored,128-256,128,3.748046875,2463,2467,frame_times,9.146907806396484,0.8929975593920552,0.04700575296582954,nan,0.7609336020009394,0.23064531036317573,nan,0.7452593988486265,0.39352153362006165,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle1,rollout_anchored,256-512,256,3.748046875,2463,2467,frame_times,6.517332077026367,0.9803413315712342,0.3175220506069556,nan,0.930888150788682,0.6976567110154758,nan,0.6748178106395174,2.599295957685897,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle2,rollout_anchored,0-32,32,3.845703125,2463,2467,frame_times,0.8780052661895752,-0.8625531001796173,-15.898284373582271,nan,0.5589801923685466,1.6745654840397726,nan,-0.04616592159537474,-0.2104651162789942,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle2,rollout_anchored,32-128,96,3.845703125,2463,2467,frame_times,1.2644577026367188,-0.5884439572447129,-1.2473723052828143,nan,-0.33386975066079455,-0.21585581643864424,nan,-0.32377669519776686,-0.17361874592378618,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle2,rollout_anchored,128-256,128,3.845703125,2463,2467,frame_times,2.79620099067688,0.9561218622675162,1.5841395542431915,nan,-0.7874875978079624,-0.6909059671638604,nan,-0.5151917986023279,-0.7450980770743862,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle2,rollout_anchored,256-512,256,3.845703125,2463,2467,frame_times,2.1662631034851074,0.9957306025008388,3.777584809400024,nan,-0.32170093508917247,-0.18127251951107837,nan,-0.8886606289303774,-2.7713636191885684,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle3,rollout_anchored,0-32,32,4.44140625,2463,2467,frame_times,0.8843975067138672,-0.06465955499853472,-0.05801607874513388,nan,-0.18766063470897906,-0.2588075041304892,nan,-0.6693613642530931,-0.7212269622373905,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle3,rollout_anchored,32-128,96,4.44140625,2463,2467,frame_times,1.7426769733428955,-0.20313272462646173,-0.05028332737185987,nan,0.4849563659745323,0.23818113226110615,nan,0.7711920176256735,0.5357528194257479,nan
unet_image_only_delta_anchored,GRA29_C20_25deg_particle3,rollout_anchored,128-256,128,4.44140625,2463,2467,frame_times,4.091218948364258,0.9025583907083634,0.2319566023567123,nan,-0.06127241068563792,-0.15461903839284252,nan,-0.5710493651962134,-0.5322938501708667,nan
